t,Q
26/10/2023 13:58:00,113.218
26/10/2023 13:59:00,113.084
26/10/2023 14:00:00,113.225
26/10/2023 14:01:00,112.996
26/10/2023 14:02:00,112.041
26/10/2023 14:03:00,113.433
26/10/2023 14:04:00,113.216
26/10/2023 14:05:00,112.472
26/10/2023 14:06:00,113.366
26/10/2023 14:07:00,112.588
26/10/2023 14:08:00,113.026
26/10/2023 14:09:00,113.092
26/10/2023 14:10:00,113.148
26/10/2023 14:11:00,113.037
26/10/2023 14:12:00,112.99
26/10/2023 14:13:00,112.734
26/10/2023 14:14:00,112.359
26/10/2023 14:15:00,113.451
26/10/2023 14:16:00,112.783
26/10/2023 14:17:00,112.501
26/10/2023 14:18:00,113.083
26/10/2023 14:19:00,112.433
26/10/2023 14:20:00,113.048
26/10/2023 14:21:00,113.057
26/10/2023 14:22:00,112.088
26/10/2023 14:23:00,113.031
26/10/2023 14:24:00,113.739
26/10/2023 14:25:00,113.52
26/10/2023 14:26:00,113.272
26/10/2023 14:27:00,112.851
26/10/2023 14:28:00,113.209
26/10/2023 14:29:00,113.411
26/10/2023 14:30:00,113.562
26/10/2023 14:31:00,112.998
26/10/2023 14:32:00,113.513
26/10/2023 14:33:00,113.225
26/10/2023 14:34:00,112.887
26/10/2023 14:35:00,112.158
26/10/2023 14:36:00,113.378
26/10/2023 14:37:00,112.851
26/10/2023 14:38:00,112.666
26/10/2023 14:39:00,113.123
26/10/2023 14:40:00,112.655
26/10/2023 14:41:00,112.615
26/10/2023 14:42:00,112.287
26/10/2023 14:43:00,112.155
26/10/2023 14:44:00,112.525
26/10/2023 14:45:00,112.173
26/10/2023 14:46:00,112.473
26/10/2023 14:47:00,111.815
26/10/2023 14:48:00,112.637
26/10/2023 14:49:00,112.766
26/10/2023 14:50:00,112.412
26/10/2023 14:51:00,112.183
26/10/2023 14:52:00,111.49
26/10/2023 14:53:00,112.839
26/10/2023 14:54:00,111.434
26/10/2023 14:55:00,111.733
26/10/2023 14:56:00,112.328
26/10/2023 14:57:00,112.545
26/10/2023 14:58:00,112.668
26/10/2023 14:59:00,112.399
26/10/2023 15:00:00,112.259
26/10/2023 15:01:00,112.575
26/10/2023 15:02:00,112.55
26/10/2023 15:03:00,111.544
26/10/2023 15:04:00,111.769
26/10/2023 15:05:00,111.837
26/10/2023 15:06:00,112.535
26/10/2023 15:07:00,112.113
26/10/2023 15:08:00,112.159
26/10/2023 15:09:00,112.381
26/10/2023 15:10:00,111.897
26/10/2023 15:11:00,111.479
26/10/2023 15:12:00,112.228
26/10/2023 15:13:00,111.177
26/10/2023 15:14:00,112.662
26/10/2023 15:15:00,112.952
26/10/2023 15:16:00,112.124
26/10/2023 15:17:00,113.267
26/10/2023 15:18:00,113.06
26/10/2023 15:19:00,112.548
26/10/2023 15:20:00,112.566
26/10/2023 15:21:00,112.933
26/10/2023 15:22:00,113.056
26/10/2023 15:23:00,113.291
26/10/2023 15:24:00,112.875
26/10/2023 15:25:00,111.731
26/10/2023 15:26:00,113.541
26/10/2023 15:27:00,112.94
26/10/2023 15:28:00,113.568
26/10/2023 15:29:00,112.922
26/10/2023 15:30:00,113.038
26/10/2023 15:31:00,111.928
26/10/2023 15:32:00,112.492
26/10/2023 15:33:00,113.244
26/10/2023 15:34:00,112.664
26/10/2023 15:35:00,112.698
26/10/2023 15:36:00,113.194
26/10/2023 15:37:00,113.096
26/10/2023 15:38:00,113.323
26/10/2023 15:39:00,113.315
26/10/2023 15:40:00,112.703
26/10/2023 15:41:00,112.535
26/10/2023 15:42:00,113.085
26/10/2023 15:43:00,112.744
26/10/2023 15:44:00,112.448
26/10/2023 15:45:00,112.728
26/10/2023 15:46:00,112.411
26/10/2023 15:47:00,113.386
26/10/2023 15:48:00,113.281
26/10/2023 15:49:00,111.86
26/10/2023 15:50:00,112.558
26/10/2023 15:51:00,112.616
26/10/2023 15:52:00,112.352
26/10/2023 15:53:00,112.216
26/10/2023 15:54:00,112.918
26/10/2023 15:55:00,114.281
26/10/2023 15:56:00,113.052
26/10/2023 15:57:00,113.238
26/10/2023 15:58:00,113.153
26/10/2023 15:59:00,113.499
26/10/2023 16:00:00,112.676
26/10/2023 16:01:00,112.507
26/10/2023 16:02:00,112.531
26/10/2023 16:03:00,111.789
26/10/2023 16:04:00,113.043
26/10/2023 16:05:00,112.846
26/10/2023 16:06:00,113.004
26/10/2023 16:07:00,112.089
26/10/2023 16:08:00,113.071
26/10/2023 16:09:00,113.065
26/10/2023 16:10:00,112.786
26/10/2023 16:11:00,112.221
26/10/2023 16:12:00,112.949
26/10/2023 16:13:00,112.818
26/10/2023 16:14:00,113.071
26/10/2023 16:15:00,113.345
26/10/2023 16:16:00,112.415
26/10/2023 16:17:00,113.666
26/10/2023 16:18:00,112.1
26/10/2023 16:19:00,112.482
26/10/2023 16:20:00,112.087
26/10/2023 16:21:00,112.383
26/10/2023 16:22:00,112.715
26/10/2023 16:23:00,112.408
26/10/2023 16:24:00,113.13
26/10/2023 16:25:00,113.265
26/10/2023 16:26:00,113.371
26/10/2023 16:27:00,112.726
26/10/2023 16:28:00,113.533
26/10/2023 16:29:00,111.748
26/10/2023 16:30:00,112.749
26/10/2023 16:31:00,111.701
26/10/2023 16:32:00,112.79
26/10/2023 16:33:00,114.098
26/10/2023 16:34:00,113.712
26/10/2023 16:35:00,113.78
26/10/2023 16:36:00,112.702
26/10/2023 16:37:00,113.186
26/10/2023 16:38:00,112.756
26/10/2023 16:39:00,112.781
26/10/2023 16:40:00,113.18
26/10/2023 16:41:00,112.796
26/10/2023 16:42:00,113.455
26/10/2023 16:43:00,113.422
26/10/2023 16:44:00,112.706
26/10/2023 16:45:00,113.497
26/10/2023 16:46:00,112.818
26/10/2023 16:47:00,111.87
26/10/2023 16:48:00,112.836
26/10/2023 16:49:00,112.119
26/10/2023 16:50:00,112.473
26/10/2023 16:51:00,112.896
26/10/2023 16:52:00,112.235
26/10/2023 16:53:00,111.639
26/10/2023 16:54:00,112.656
26/10/2023 16:55:00,112.34
26/10/2023 16:56:00,113.613
26/10/2023 16:57:00,112.484
26/10/2023 16:58:00,113.555
26/10/2023 16:59:00,111.884
26/10/2023 17:00:00,112.124
26/10/2023 17:01:00,112.373
26/10/2023 17:02:00,112.123
26/10/2023 17:03:00,112.7
26/10/2023 17:04:00,112.614
26/10/2023 17:05:00,112.497
26/10/2023 17:06:00,112.826
26/10/2023 17:07:00,112.452
26/10/2023 17:08:00,112.686
26/10/2023 17:09:00,111.98
26/10/2023 17:10:00,112.822
26/10/2023 17:11:00,112.292
26/10/2023 17:12:00,112.285
26/10/2023 17:13:00,112.776
26/10/2023 17:14:00,112.631
26/10/2023 17:15:00,113.499
26/10/2023 17:16:00,112.703
26/10/2023 17:17:00,113.276
26/10/2023 17:18:00,111.627
26/10/2023 17:19:00,112.572
26/10/2023 17:20:00,112.246
26/10/2023 17:21:00,111.423
26/10/2023 17:22:00,111.999
26/10/2023 17:23:00,112.211
26/10/2023 17:24:00,112.134
26/10/2023 17:25:00,112.983
26/10/2023 17:26:00,111.985
26/10/2023 17:27:00,113.386
26/10/2023 17:28:00,112.799
26/10/2023 17:29:00,112.608
26/10/2023 17:30:00,111.693
26/10/2023 17:31:00,112.354
26/10/2023 17:32:00,112.169
26/10/2023 17:33:00,112.838
26/10/2023 17:34:00,112.143
26/10/2023 17:35:00,112.828
26/10/2023 17:36:00,112.684
26/10/2023 17:37:00,112.826
26/10/2023 17:38:00,112.611
26/10/2023 17:39:00,112.784
26/10/2023 17:40:00,113.161
26/10/2023 17:41:00,111.547
26/10/2023 17:42:00,113.234
26/10/2023 17:43:00,112.677
26/10/2023 17:44:00,113.183
26/10/2023 17:45:00,113.3
26/10/2023 17:46:00,112.523
26/10/2023 17:47:00,112.263
26/10/2023 17:48:00,111.953
26/10/2023 17:49:00,112.09
26/10/2023 17:50:00,112.465
26/10/2023 17:51:00,111.358
26/10/2023 17:52:00,112.465
26/10/2023 17:53:00,112.823
26/10/2023 17:54:00,112.528
26/10/2023 17:55:00,112.263
26/10/2023 17:56:00,111.992
26/10/2023 17:57:00,111.588
26/10/2023 17:58:00,111.454
26/10/2023 17:59:00,111.338
26/10/2023 18:00:00,112.87
26/10/2023 18:01:00,112.99
26/10/2023 18:02:00,111.921
26/10/2023 18:03:00,111.669
26/10/2023 18:04:00,110.982
26/10/2023 18:05:00,112.457
26/10/2023 18:06:00,112.217
26/10/2023 18:07:00,112.884
26/10/2023 18:08:00,111.801
26/10/2023 18:09:00,111.865
26/10/2023 18:10:00,112.233
26/10/2023 18:11:00,112.791
26/10/2023 18:12:00,112.667
26/10/2023 18:13:00,112.403
26/10/2023 18:14:00,113.044
26/10/2023 18:15:00,112.728
26/10/2023 18:16:00,112.192
26/10/2023 18:17:00,112.94
26/10/2023 18:18:00,112.858
26/10/2023 18:19:00,112.689
26/10/2023 18:20:00,112.885
26/10/2023 18:21:00,113.227
26/10/2023 18:22:00,112.219
26/10/2023 18:23:00,112.42
26/10/2023 18:24:00,112.87
26/10/2023 18:25:00,113.027
26/10/2023 18:26:00,113.49
26/10/2023 18:27:00,113.67
26/10/2023 18:28:00,112.78
26/10/2023 18:29:00,113.074
26/10/2023 18:30:00,112.404
26/10/2023 18:31:00,112.1
26/10/2023 18:32:00,112.859
26/10/2023 18:33:00,112.422
26/10/2023 18:34:00,112.426
26/10/2023 18:35:00,112.181
26/10/2023 18:36:00,111.44
26/10/2023 18:37:00,111.957
26/10/2023 18:38:00,112.559
26/10/2023 18:39:00,112.01
26/10/2023 18:40:00,111.743
26/10/2023 18:41:00,112.498
26/10/2023 18:42:00,111.363
26/10/2023 18:43:00,113.469
26/10/2023 18:44:00,112.498
26/10/2023 18:45:00,112.461
26/10/2023 18:46:00,111.592
26/10/2023 18:47:00,112.016
26/10/2023 18:48:00,112.566
26/10/2023 18:49:00,112.602
26/10/2023 18:50:00,112.285
26/10/2023 18:51:00,111.921
26/10/2023 18:52:00,112.386
26/10/2023 18:53:00,112.523
26/10/2023 18:54:00,112.144
26/10/2023 18:55:00,112.804
26/10/2023 18:56:00,113.036
26/10/2023 18:57:00,111.946
26/10/2023 18:58:00,111.069
26/10/2023 18:59:00,112.07
26/10/2023 19:00:00,111.804
26/10/2023 19:01:00,112.711
26/10/2023 19:02:00,112.762
26/10/2023 19:03:00,112.697
26/10/2023 19:04:00,112.386
26/10/2023 19:05:00,111.931
26/10/2023 19:06:00,112.069
26/10/2023 19:07:00,112.846
26/10/2023 19:08:00,112.497
26/10/2023 19:09:00,112.084
26/10/2023 19:10:00,111.559
26/10/2023 19:11:00,113.214
26/10/2023 19:12:00,112.157
26/10/2023 19:13:00,111.471
26/10/2023 19:14:00,113.017
26/10/2023 19:15:00,111.418
26/10/2023 19:16:00,111.62
26/10/2023 19:17:00,112.66
26/10/2023 19:18:00,110.916
26/10/2023 19:19:00,111.456
26/10/2023 19:20:00,111.902
26/10/2023 19:21:00,111.477
26/10/2023 19:22:00,111.972
26/10/2023 19:23:00,112.373
26/10/2023 19:24:00,112.394
26/10/2023 19:25:00,112.702
26/10/2023 19:26:00,112.536
26/10/2023 19:27:00,112.487
26/10/2023 19:28:00,112.692
26/10/2023 19:29:00,112.826
26/10/2023 19:30:00,112.342
26/10/2023 19:31:00,112.505
26/10/2023 19:32:00,111.433
26/10/2023 19:33:00,112.375
26/10/2023 19:34:00,111.654
26/10/2023 19:35:00,112.031
26/10/2023 19:36:00,111.896
26/10/2023 19:37:00,111.948
26/10/2023 19:38:00,111.619
26/10/2023 19:39:00,112.37
26/10/2023 19:40:00,111.979
26/10/2023 19:41:00,112.296
26/10/2023 19:42:00,111.971
26/10/2023 19:43:00,112.96
26/10/2023 19:44:00,112.777
26/10/2023 19:45:00,112.356
26/10/2023 19:46:00,111.767
26/10/2023 19:47:00,112.371
26/10/2023 19:48:00,112.731
26/10/2023 19:49:00,112.054
26/10/2023 19:50:00,112.05
26/10/2023 19:51:00,112.43
26/10/2023 19:52:00,112.163
26/10/2023 19:53:00,112.604
26/10/2023 19:54:00,113.476
26/10/2023 19:55:00,112.081
26/10/2023 19:56:00,112.782
26/10/2023 19:57:00,111.999
26/10/2023 19:58:00,112.182
26/10/2023 19:59:00,112.188
26/10/2023 20:00:00,112.204
26/10/2023 20:01:00,111.721
26/10/2023 20:02:00,111.793
26/10/2023 20:03:00,112.519
26/10/2023 20:04:00,112.67
26/10/2023 20:05:00,113.895
26/10/2023 20:06:00,112.394
26/10/2023 20:07:00,112.973
26/10/2023 20:08:00,113.694
26/10/2023 20:09:00,113.211
26/10/2023 20:10:00,111.779
26/10/2023 20:11:00,112.954
26/10/2023 20:12:00,112.521
26/10/2023 20:13:00,112.765
26/10/2023 20:14:00,112.865
26/10/2023 20:15:00,112.966
26/10/2023 20:16:00,112.659
26/10/2023 20:17:00,112.409
26/10/2023 20:18:00,110.987
26/10/2023 20:19:00,111.547
26/10/2023 20:20:00,112.563
26/10/2023 20:21:00,111.899
26/10/2023 20:22:00,111.869
26/10/2023 20:23:00,111.632
26/10/2023 20:24:00,111.581
26/10/2023 20:25:00,111.165
26/10/2023 20:26:00,111.557
26/10/2023 20:27:00,112.058
26/10/2023 20:28:00,112.614
26/10/2023 20:29:00,111.86
26/10/2023 20:30:00,112.477
26/10/2023 20:31:00,112.285
26/10/2023 20:32:00,111.895
26/10/2023 20:33:00,111.886
26/10/2023 20:34:00,112.801
26/10/2023 20:35:00,112.041
26/10/2023 20:36:00,112.991
26/10/2023 20:37:00,113.105
26/10/2023 20:38:00,112.375
26/10/2023 20:39:00,112.4
26/10/2023 20:40:00,112.195
26/10/2023 20:41:00,111.932
26/10/2023 20:42:00,112.391
26/10/2023 20:43:00,113.31
26/10/2023 20:44:00,113.075
26/10/2023 20:45:00,112.907
26/10/2023 20:46:00,112.672
26/10/2023 20:47:00,112.575
26/10/2023 20:48:00,112.131
26/10/2023 20:49:00,112.469
26/10/2023 20:50:00,112.348
26/10/2023 20:51:00,112.473
26/10/2023 20:52:00,113.205
26/10/2023 20:53:00,112.363
26/10/2023 20:54:00,113.291
26/10/2023 20:55:00,113.154
26/10/2023 20:56:00,112.274
26/10/2023 20:57:00,112.531
26/10/2023 20:58:00,112.948
26/10/2023 20:59:00,111.731
26/10/2023 21:00:00,112.745
26/10/2023 21:01:00,111.95
26/10/2023 21:02:00,112.037
26/10/2023 21:03:00,112.439
26/10/2023 21:04:00,112.399
26/10/2023 21:05:00,113.636
26/10/2023 21:06:00,113.522
26/10/2023 21:07:00,113.2
26/10/2023 21:08:00,112.222
26/10/2023 21:09:00,112.059
26/10/2023 21:10:00,112.733
26/10/2023 21:11:00,112.538
26/10/2023 21:12:00,112.997
26/10/2023 21:13:00,112.681
26/10/2023 21:14:00,112.248
26/10/2023 21:15:00,112.22
26/10/2023 21:16:00,112.378
26/10/2023 21:17:00,112.768
26/10/2023 21:18:00,112.681
26/10/2023 21:19:00,113.307
26/10/2023 21:20:00,111.809
26/10/2023 21:21:00,112.38
26/10/2023 21:22:00,113.032
26/10/2023 21:23:00,113.2
26/10/2023 21:24:00,113.509
26/10/2023 21:25:00,112.333
26/10/2023 21:26:00,112.685
26/10/2023 21:27:00,112.454
26/10/2023 21:28:00,112.552
26/10/2023 21:29:00,113.032
26/10/2023 21:30:00,112.103
26/10/2023 21:31:00,111.948
26/10/2023 21:32:00,112.11
26/10/2023 21:33:00,112.244
26/10/2023 21:34:00,112.12
26/10/2023 21:35:00,112.955
26/10/2023 21:36:00,113.239
26/10/2023 21:37:00,112.838
26/10/2023 21:38:00,111.827
26/10/2023 21:39:00,112.087
26/10/2023 21:40:00,112.765
26/10/2023 21:41:00,112.542
26/10/2023 21:42:00,112.869
26/10/2023 21:43:00,112.869
26/10/2023 21:44:00,112.081
26/10/2023 21:45:00,113.007
26/10/2023 21:46:00,113.546
26/10/2023 21:47:00,112.355
26/10/2023 21:48:00,111.861
26/10/2023 21:49:00,112.586
26/10/2023 21:50:00,112.79
26/10/2023 21:51:00,112.342
26/10/2023 21:52:00,112.922
26/10/2023 21:53:00,112.877
26/10/2023 21:54:00,112.458
26/10/2023 21:55:00,112.224
26/10/2023 21:56:00,112.85
26/10/2023 21:57:00,112.34
26/10/2023 21:58:00,112.211
26/10/2023 21:59:00,112.009
26/10/2023 22:00:00,113.132
26/10/2023 22:01:00,112.284
26/10/2023 22:02:00,111.915
26/10/2023 22:03:00,112.173
26/10/2023 22:04:00,112.083
26/10/2023 22:05:00,112.049
26/10/2023 22:06:00,111.762
26/10/2023 22:07:00,112.96
26/10/2023 22:08:00,112.516
26/10/2023 22:09:00,112.9
26/10/2023 22:10:00,113.305
26/10/2023 22:11:00,112.488
26/10/2023 22:12:00,113.203
26/10/2023 22:13:00,112.537
26/10/2023 22:14:00,113.354
26/10/2023 22:15:00,113.495
26/10/2023 22:16:00,113.245
26/10/2023 22:17:00,113.205
26/10/2023 22:18:00,113.041
26/10/2023 22:19:00,111.721
26/10/2023 22:20:00,113.772
26/10/2023 22:21:00,113.189
26/10/2023 22:22:00,113.357
26/10/2023 22:23:00,112.525
26/10/2023 22:24:00,112.49
26/10/2023 22:25:00,112.13
26/10/2023 22:26:00,112.513
26/10/2023 22:27:00,112.717
26/10/2023 22:28:00,113.153
26/10/2023 22:29:00,112.477
26/10/2023 22:30:00,113.433
26/10/2023 22:31:00,112.921
26/10/2023 22:32:00,113.349
26/10/2023 22:33:00,112.351
26/10/2023 22:34:00,112.623
26/10/2023 22:35:00,112.445
26/10/2023 22:36:00,112.599
26/10/2023 22:37:00,112.558
26/10/2023 22:38:00,112.13
26/10/2023 22:39:00,112.802
26/10/2023 22:40:00,111.911
26/10/2023 22:41:00,111.804
26/10/2023 22:42:00,112.535
26/10/2023 22:43:00,111.974
26/10/2023 22:44:00,112.988
26/10/2023 22:45:00,112.294
26/10/2023 22:46:00,111.979
26/10/2023 22:47:00,112.427
26/10/2023 22:48:00,113.093
26/10/2023 22:49:00,112.733
26/10/2023 22:50:00,112.273
26/10/2023 22:51:00,113.25
26/10/2023 22:52:00,112.54
26/10/2023 22:53:00,112.798
26/10/2023 22:54:00,112.948
26/10/2023 22:55:00,112.147
26/10/2023 22:56:00,112.895
26/10/2023 22:57:00,112.885
26/10/2023 22:58:00,112.581
26/10/2023 22:59:00,113.351
26/10/2023 23:00:00,113.266
26/10/2023 23:01:00,112.917
26/10/2023 23:02:00,112.136
26/10/2023 23:03:00,112.251
26/10/2023 23:04:00,113.036
26/10/2023 23:05:00,112.784
26/10/2023 23:06:00,112.319
26/10/2023 23:07:00,112.151
26/10/2023 23:08:00,112.469
26/10/2023 23:09:00,112.28
26/10/2023 23:10:00,112.752
26/10/2023 23:11:00,113.559
26/10/2023 23:12:00,112.404
26/10/2023 23:13:00,112.496
26/10/2023 23:14:00,113.156
26/10/2023 23:15:00,113.144
26/10/2023 23:16:00,113.727
26/10/2023 23:17:00,112.814
26/10/2023 23:18:00,112.873
26/10/2023 23:19:00,112.784
26/10/2023 23:20:00,113.298
26/10/2023 23:21:00,113.174
26/10/2023 23:22:00,113.093
26/10/2023 23:23:00,112.538
26/10/2023 23:24:00,112.755
26/10/2023 23:25:00,112.613
26/10/2023 23:26:00,112.699
26/10/2023 23:27:00,113.723
26/10/2023 23:28:00,112.665
26/10/2023 23:29:00,113.94
26/10/2023 23:30:00,112.415
26/10/2023 23:31:00,113.403
26/10/2023 23:32:00,112.625
26/10/2023 23:33:00,112.002
26/10/2023 23:34:00,112.396
26/10/2023 23:35:00,111.686
26/10/2023 23:36:00,112.444
26/10/2023 23:37:00,112.588
26/10/2023 23:38:00,112.642
26/10/2023 23:39:00,112.061
26/10/2023 23:40:00,112.243
26/10/2023 23:41:00,113.037
26/10/2023 23:42:00,112.851
26/10/2023 23:43:00,113.421
26/10/2023 23:44:00,113.489
26/10/2023 23:45:00,112.452
26/10/2023 23:46:00,112.033
26/10/2023 23:47:00,112.716
26/10/2023 23:48:00,112.284
26/10/2023 23:49:00,112.679
26/10/2023 23:50:00,113.137
26/10/2023 23:51:00,113.304
26/10/2023 23:52:00,112.419
26/10/2023 23:53:00,113.104
26/10/2023 23:54:00,112.601
26/10/2023 23:55:00,112.364
26/10/2023 23:56:00,112.981
26/10/2023 23:57:00,113.266
26/10/2023 23:58:00,113.075
26/10/2023 23:59:00,112.544
27/10/2023 00:00:00,113.352
27/10/2023 00:01:00,113.392
27/10/2023 00:02:00,113.03
27/10/2023 00:03:00,112.779
27/10/2023 00:04:00,112.543
27/10/2023 00:05:00,113.513
27/10/2023 00:06:00,112.995
27/10/2023 00:07:00,112.507
27/10/2023 00:08:00,112.649
27/10/2023 00:09:00,112.819
27/10/2023 00:10:00,112.879
27/10/2023 00:11:00,113.88
27/10/2023 00:12:00,113.293
27/10/2023 00:13:00,113.589
27/10/2023 00:14:00,111.937
27/10/2023 00:15:00,113.418
27/10/2023 00:16:00,114.004
27/10/2023 00:17:00,113.797
27/10/2023 00:18:00,112.927
27/10/2023 00:19:00,112.246
27/10/2023 00:20:00,113.202
27/10/2023 00:21:00,113.068
27/10/2023 00:22:00,112.285
27/10/2023 00:23:00,112.595
27/10/2023 00:24:00,112.54
27/10/2023 00:25:00,112.872
27/10/2023 00:26:00,113.067
27/10/2023 00:27:00,112.588
27/10/2023 00:28:00,113.306
27/10/2023 00:29:00,112.126
27/10/2023 00:30:00,112.56
27/10/2023 00:31:00,112.504
27/10/2023 00:32:00,112.175
27/10/2023 00:33:00,113.168
27/10/2023 00:34:00,113.042
27/10/2023 00:35:00,113.211
27/10/2023 00:36:00,112.985
27/10/2023 00:37:00,113.706
27/10/2023 00:38:00,111.906
27/10/2023 00:39:00,113.469
27/10/2023 00:40:00,113.098
27/10/2023 00:41:00,113.402
27/10/2023 00:42:00,113.281
27/10/2023 00:43:00,112.355
27/10/2023 00:44:00,112.406
27/10/2023 00:45:00,112.73
27/10/2023 00:46:00,112.876
27/10/2023 00:47:00,113.075
27/10/2023 00:48:00,112.414
27/10/2023 00:49:00,111.745
27/10/2023 00:50:00,112.637
27/10/2023 00:51:00,113.223
27/10/2023 00:52:00,113.443
27/10/2023 00:53:00,112.196
27/10/2023 00:54:00,113.016
27/10/2023 00:55:00,113.496
27/10/2023 00:56:00,113.147
27/10/2023 00:57:00,112.155
27/10/2023 00:58:00,112.842
27/10/2023 00:59:00,113.205
27/10/2023 01:00:00,112.225
27/10/2023 01:01:00,112.698
27/10/2023 01:02:00,112.466
27/10/2023 01:03:00,112.497
27/10/2023 01:04:00,113.179
27/10/2023 01:05:00,113.177
27/10/2023 01:06:00,113.254
27/10/2023 01:07:00,112.946
27/10/2023 01:08:00,112.822
27/10/2023 01:09:00,113.395
27/10/2023 01:10:00,113.708
27/10/2023 01:11:00,113.737
27/10/2023 01:12:00,113.418
27/10/2023 01:13:00,113.324
27/10/2023 01:14:00,113.253
27/10/2023 01:15:00,112.681
27/10/2023 01:16:00,113.211
27/10/2023 01:17:00,112.302
27/10/2023 01:18:00,113.776
27/10/2023 01:19:00,113.183
27/10/2023 01:20:00,113.538
27/10/2023 01:21:00,112.857
27/10/2023 01:22:00,113.364
27/10/2023 01:23:00,113.109
27/10/2023 01:24:00,112.667
27/10/2023 01:25:00,112.61
27/10/2023 01:26:00,112.95
27/10/2023 01:27:00,112.976
27/10/2023 01:28:00,113.087
27/10/2023 01:29:00,113.397
27/10/2023 01:30:00,113.216
27/10/2023 01:31:00,112.42
27/10/2023 01:32:00,112.612
27/10/2023 01:33:00,113.123
27/10/2023 01:34:00,113.878
27/10/2023 01:35:00,113.019
27/10/2023 01:36:00,112.905
27/10/2023 01:37:00,113.454
27/10/2023 01:38:00,113.044
27/10/2023 01:39:00,113.576
27/10/2023 01:40:00,113.381
27/10/2023 01:41:00,112.985
27/10/2023 01:42:00,112.821
27/10/2023 01:43:00,112.957
27/10/2023 01:44:00,112.618
27/10/2023 01:45:00,113.256
27/10/2023 01:46:00,112.925
27/10/2023 01:47:00,113.222
27/10/2023 01:48:00,112.95
27/10/2023 01:49:00,112.867
27/10/2023 01:50:00,112.389
27/10/2023 01:51:00,113.298
27/10/2023 01:52:00,114.094
27/10/2023 01:53:00,112.851
27/10/2023 01:54:00,112.688
27/10/2023 01:55:00,113.048
27/10/2023 01:56:00,112.801
27/10/2023 01:57:00,113.405
27/10/2023 01:58:00,112.92
27/10/2023 01:59:00,113.454
27/10/2023 02:00:00,112.956
27/10/2023 02:01:00,113.091
27/10/2023 02:02:00,113.407
27/10/2023 02:03:00,112.872
27/10/2023 02:04:00,113.275
27/10/2023 02:05:00,112.941
27/10/2023 02:06:00,113.105
27/10/2023 02:07:00,112.212
27/10/2023 02:08:00,112.97
27/10/2023 02:09:00,112.75
27/10/2023 02:10:00,113.575
27/10/2023 02:11:00,113.454
27/10/2023 02:12:00,112.93
27/10/2023 02:13:00,113.245
27/10/2023 02:14:00,112.79
27/10/2023 02:15:00,113.032
27/10/2023 02:16:00,112.946
27/10/2023 02:17:00,113.274
27/10/2023 02:18:00,114.13
27/10/2023 02:19:00,113.812
27/10/2023 02:20:00,112.857
27/10/2023 02:21:00,114.391
27/10/2023 02:22:00,112.996
27/10/2023 02:23:00,112.869
27/10/2023 02:24:00,113.113
27/10/2023 02:25:00,112.991
27/10/2023 02:26:00,114.222
27/10/2023 02:27:00,112.78
27/10/2023 02:28:00,112.949
27/10/2023 02:29:00,112.879
27/10/2023 02:30:00,113.262
27/10/2023 02:31:00,112.589
27/10/2023 02:32:00,113.524
27/10/2023 02:33:00,113.977
27/10/2023 02:34:00,113.049
27/10/2023 02:35:00,113.321
27/10/2023 02:36:00,113.443
27/10/2023 02:37:00,112.89
27/10/2023 02:38:00,113.5
27/10/2023 02:39:00,112.927
27/10/2023 02:40:00,112.675
27/10/2023 02:41:00,112.334
27/10/2023 02:42:00,112.356
27/10/2023 02:43:00,111.889
27/10/2023 02:44:00,113.232
27/10/2023 02:45:00,112.177
27/10/2023 02:46:00,112.98
27/10/2023 02:47:00,112.738
27/10/2023 02:48:00,111.629
27/10/2023 02:49:00,112.733
27/10/2023 02:50:00,111.577
27/10/2023 02:51:00,112.443
27/10/2023 02:52:00,112.024
27/10/2023 02:53:00,112.077
27/10/2023 02:54:00,112.514
27/10/2023 02:55:00,112.67
27/10/2023 02:56:00,112.781
27/10/2023 02:57:00,112.404
27/10/2023 02:58:00,112.313
27/10/2023 02:59:00,112.146
27/10/2023 03:00:00,112.918
27/10/2023 03:01:00,112.454
27/10/2023 03:02:00,112.019
27/10/2023 03:03:00,112.852
27/10/2023 03:04:00,112.836
27/10/2023 03:05:00,112.137
27/10/2023 03:06:00,112.515
27/10/2023 03:07:00,112.759
27/10/2023 03:08:00,112.093
27/10/2023 03:09:00,112.979
27/10/2023 03:10:00,112.349
27/10/2023 03:11:00,112.597
27/10/2023 03:12:00,111.864
27/10/2023 03:13:00,112.805
27/10/2023 03:14:00,112.026
27/10/2023 03:15:00,112.514
27/10/2023 03:16:00,111.909
27/10/2023 03:17:00,112.906
27/10/2023 03:18:00,112.276
27/10/2023 03:19:00,112.634
27/10/2023 03:20:00,112.515
27/10/2023 03:21:00,113.107
27/10/2023 03:22:00,112
27/10/2023 03:23:00,112.33
27/10/2023 03:24:00,113.121
27/10/2023 03:25:00,112.896
27/10/2023 03:26:00,113.506
27/10/2023 03:27:00,112.831
27/10/2023 03:28:00,112.8
27/10/2023 03:29:00,113.301
27/10/2023 03:30:00,113.858
27/10/2023 03:31:00,112.926
27/10/2023 03:32:00,112.34
27/10/2023 03:33:00,112.215
27/10/2023 03:34:00,112.23
27/10/2023 03:35:00,112.106
27/10/2023 03:36:00,112.745
27/10/2023 03:37:00,112.245
27/10/2023 03:38:00,112.937
27/10/2023 03:39:00,113.44
27/10/2023 03:40:00,112.029
